SECURITY_CODE,SECURITY_NAME_ABBR,REPORT_DATE,TOTAL_ASSETS,FIXED_ASSET,MONETARYFUNDS,MONETARYFUNDS_YOY,ACCOUNTS_RECE,ACCOUNTS_RECE_YOY,INVENTORY,INVENTORY_YOY,TOTAL_LIABILITIES,ACCOUNTS_PAYABLE,ACCOUNTS_PAYABLE_YOY,ADVANCE_RECEIVABLES,ADVANCE_RECEIVABLES_YOY,TOTAL_EQUITY,TOTAL_EQUITY_YOY,TOTAL_ASSETS_YOY,TOTAL_LIAB_YOY,CURRENT_RATIO,DEBT_ASSET_RATIO,PARENT_NETPROFIT,TOTAL_REVENUE,TOTAL_OPERATE_COST,TOTAL_EXPENSE_YOY,TOI_RATIO,OPERATE_COST,OPERATE_EXPENSE,OPERATE_EXPENSE_YOY,SALE_EXPENSE,MANAGE_EXPENSE,FINANCE_EXPENSE,OPERATE_PROFIT,TOTAL_PROFIT,INCOME_TAX,OPERATE_INCOME,INTEREST_NI,INTEREST_NI_RATIO,NETCASH_OPERATE,NETCASH_OPERATE_YOY,SALES_SERVICES,SALES_SERVICES_YOY,PAY_STAFF_CASH,PAY_STAFF_CASH_YOY,NETCASH_INVEST,NETCASH_INVEST_YOY,RECEIVE_INVEST_INCOME,RECEIVE_INVEST_INCOME_YOY,CONSTRUCT_LONG_ASSET,CONSTRUCT_LONG_ASSET_YOY,NETCASH_FINANCE,NETCASH_FINANCE_YOY,BASIC_EPS,DEDUCT_BASIC_EPS,WEIGHTAVG_ROE,OPERATE_INCOME_YOY,NETPROFIT_YOY,BOOK_VALUE_PER_SHARE,NETCASH_OPERATE_PER_SHARE,GROSS_MARGIN,OPERATE_INCOME_MOM,NETPROFIT_MOM,QDATE
651,格力电器,2017-09-30 00:00:00,220723782752.19,17277720521.72,93379231775.14,-3.9641107897,4813254632.46,36.6137395164,13117891015.03,160.9461852771,160983359222.29,33760114470.1,16.0282646755,28187512321.7,140.0636151093,59740423529.9,17.4519975467,21.472047608,23.034786008,108.8512155561,72.9343060431,15460708932.03,112026571754.41,93574300472.86,34.1874317364,33.7299210705,76089812947.14,76089812947.14,40.1187341802,11865410965.3,1910072577.67,-277013002.54,18001155949.45,18262944144.72,2729922003.78,,1123464513.54,,5738901125.97,82.8610357663,83029092865.77,1198.8142821384,5745856623.35,82.9614626084,-7745095054.47,-111.8274359908,119680132.84,1.7279997599,1743570123.98,25.1745104564,-3230095352.91,-46.6376821435,2.57,,25.1,33.7299210705,37.6848102132,9.745100207169,0.953982357648,31.3731378274,5.0531,10.487,2017Q3
651,格力电器,2017-06-30 00:00:00,204578125947.28,17254049224.05,105317780491.57,5.9307612656,7520506373.64,27.2178965692,13334522117.82,139.8014657549,151024574334.1,31506922290.72,28.9024870076,6294605526.51,36.4762650523,53553551613.18,16.4174696896,18.8780055037,19.7756840636,105.4547120005,73.8224449143,9452483299.68,70020658614.1,59276586202.48,42.4234455654,39.7860501062,47088854786.51,47088854786.51,48.8853936134,8534324179.54,2885516176.39,-191861526.82,11135106448.35,11187695504.63,1684326860.84,,814250370.25,,3637139726.23,69.7637619778,52320397983.39,1003.5544593386,3808415571.71,73.0489938402,-7436252960.18,-142.6343282275,62102998.47,1.1911939407,1076977960.14,20.6574505578,9846047760.79,188.8564597758,1.57,1.5,16.14,39.7860501062,47.63807282,8.720173217558,0.604604793664,31.9372979446,33.1282,35.4564,2017Q2
651,格力电器,2017-03-31 00:00:00,198764381598.2,17430426167.56,109270142432.62,13.487878355,6105301579.24,16.6213232098,13422432006.57,151.2603397666,139817231889.25,30815964573.82,32.5608790188,13361623007.18,-2.6173195782,58947149708.95,13.8983427945,15.3737558681,16.0073099437,111.0642336746,70.3432027233,4014536499.66,30035264556.37,25704238098.92,20.3548624522,19.6719951424,19479983199.16,19479983199.16,18.4383043429,4440423064.52,1386308422.62,-68719543.61,4720003836.0,4742264510.21,705896166.28,,347217310.04,,8778142229.81,78.5224820075,31072266782.51,277.9485049897,1843477157.51,16.4903231393,-2982261948.27,-26.6770125209,31164109.58,0.2787700597,611213065.68,5.4674401139,5691093115.46,50.9081244143,0.67,,7.19,19.6719951424,27.049686776,9.619208728202,1.459197960785,34.3699601645,14.019,-4.2312,2017Q1
651,格力电器,2015-12-31 00:00:00,161698016315.06,15431813077.2,88819798560.53,62.8356438634,2879212111.93,8.1862467305,9473942712.51,10.17367876,113131407737.14,24794268372.47,-7.4320987148,7619598042.86,18.5427375102,48566608577.92,7.6114494235,3.4993500893,1.8289104035,107.3910058079,69.9646231384,12532442817.66,100564453646.56,86134609086.8,-30.1189987178,-28.171014851,66017353745.09,66017353745.09,-24.9991388626,15506341694.21,5048746635.48,-1928797250.18,13516176980.54,14909419462.03,2285686841.81,,2163863080.53,,44378381827.68,131.0699584642,110918320884.07,327.5932810629,5590514442.03,16.511383821,-4713154864.48,-13.9201337877,84643291.79,0.2499909254,2884513074.71,8.5193058719,-7683022005.06,-22.6915298307,2.08,2.05,27.24,-28.171014851,-11.4638307369,7.899518288885,7.377055710716,32.4597052701,-47.3274,-39.042,2015Q4
651,格力电器,2016-09-30 00:00:00,181707468589.44,16724391378.63,97233682681.51,15.7013407516,3523258092.12,18.0975044637,5027048393.56,-24.9227501662,130843775525.24,29096457285.22,15.1114795195,11741684515.11,-23.3624870556,50863693064.2,10.677075347,6.7043601182,5.2359455285,106.9099743014,72.0079238024,11229059260.85,83770760393.52,69734027443.55,-3.1466354479,0.1143059004,54303811258.57,54303811258.57,-1.8590411414,14067453021.93,4082608732.87,-3484545162.04,12908803513.86,13475868146.51,2172802794.08,,1259399303.89,,14162263636.57,141.8418659552,55003641283.45,550.8878604566,4019108956.5,40.2533047327,-1629398414.16,-16.31920697,136580156.02,1.3679157993,2201375290.07,22.0478298402,-5150141793.15,-51.5811413076,1.87,,21.13,0.1143059004,12.8240080992,8.269163274774,2.354204987521,34.1202715137,34.7538,48.8469,2016Q3
651,格力电器,2016-06-30 00:00:00,172090812829.85,16765105244.3,99421338271.59,14.4524031355,5911516049.59,15.5696663409,5560650797.46,-42.4781329975,126089511001.22,24442447172.39,-13.7309904716,4612234606.58,-19.5339296462,46001301828.63,9.2304473311,4.9493035567,3.4697836808,100.8009117943,73.2691704617,6402469985.64,50091306364.92,41619963600.21,-8.3619670696,-2.9432835518,31627585247.74,31627585247.74,-12.2319488062,9433638098.96,2813910696.54,-2969987487.64,7268464405.29,7747232728.3,1300620113.83,,845168604.33,,11454870917.79,94.5485282416,37707360305.73,311.2366299341,2669562569.12,22.0345749656,-1783279923.22,-14.7191961737,70615804.41,0.5828629956,1550266002.52,12.7958987904,147633579.5,1.2185678705,1.06,1.17,12.62,-2.9432835518,11.9165472592,7.465849037507,1.904152820347,35.6938353709,-0.4171,2.6216,2016Q2
651,格力电器,2016-03-31 00:00:00,172278678199.15,15645265521.69,96283536194.74,21.2008453506,5235150323.46,34.5979401319,5342041652.51,-12.2780208529,120524501393.15,23246650747.88,-9.436736449,13720738584.43,58.3036148378,51754176806.0,7.9856298452,5.9462677928,5.0939994644,107.2469220834,69.9590353566,3159816132.99,25097989317.08,21357041647.68,-2.3484853092,0.0173647391,16447367519.51,16447367519.51,-0.9773678987,4429034624.25,1219544971.96,-1087219105.48,3622744937.43,3800625164.09,624228422.05,,410418087.28,,6117619903.98,88.9331860211,21908042469.97,318.4820317248,1386086838.25,20.1498492162,-228067688.3,-3.3154701448,46484468.8,0.6757549465,883845941.04,12.8486628333,154745628.84,2.2495712404,0.53,,6.43,0.0173647391,13.8525330939,8.426696270197,1.016937098425,33.2511505691,48.6026,22.4867,2016Q1
651,格力电器,2014-12-31 00:00:00,156230948479.88,14939279647.88,54545673449.14,41.5238441133,2661347628.69,43.9130002499,8599098095.97,-34.4717309816,111099497469.7,26784952481.63,-2.3676112573,6427722358.11,-46.3750228229,45131451010.18,27.5845669462,16.8350215937,12.9685337718,110.8452043706,71.11234909,14155167229.36,140005393975.58,123258979560.09,12.5770341709,16.6293014409,88022127671.48,88022127671.48,9.4994073164,28889995658.43,4818168572.74,-942244684.38,16089227281.02,16752430685.78,2499475873.82,,1544286966.53,,18939165507.73,132.9317231599,85534451083.44,600.3560171338,5730237588.82,40.2198479382,-2862137892.25,-20.0890013756,44701122.29,0.3137517971,1777308642.2,12.4747154408,-1864313851.65,-13.0853945339,2.35,4.7,35.23,16.6293014409,30.2215112524,14.679065842573,6.296546800985,36.100255058,-2.6845,5.3104,2014Q4
651,格力电器,2015-09-30 00:00:00,170290575181.9,15195532037.12,84038509882.34,44.1705203105,2983346776.14,18.595159417,6695834496.72,-38.1875052615,124333729191.21,25276764234.71,-13.9038529844,15321066751.77,-5.7417017748,45956845990.69,12.7150488045,6.762655565,4.7185903187,105.03916672,73.0126896679,9952721455.33,83675114800.17,71999592131.95,-17.9008661969,-16.341031885,55332464538.9,55332464538.9,-12.7806928753,13373420047.25,3597077658.06,-1393758064.17,11477487498.76,11950785138.96,1927649997.37,,1604805641.4,,36975365004.12,119.9382195846,81078300926.34,262.9963776955,4335457473.07,14.0630674057,-3343908504.84,-10.8467470836,74783843.26,0.2425788363,2143062646.17,6.9515234863,-4003134159.33,-12.985099235,1.65,,21.65,-16.341031885,1.2737130142,7.469381134064,6.146446001988,32.1264467323,20.9229,43.6808,2015Q3
651,格力电器,2015-06-30 00:00:00,163975183253.08,15092077571.39,86866973124.1,50.2947016962,5115110423.66,0.2190273227,9667020712.69,-22.5821471072,121861191273.16,28332824621.5,5.5676462391,5731899900.54,167.4643072232,42113991979.92,14.7537479273,25.9356202595,30.3243015954,103.2759920907,74.3168501816,5720753670.87,51610345165.17,45417783718.5,-11.2338809128,-12.4211992206,36035419287.01,36035419287.01,-6.770022826,6341487172.08,2358797380.44,-239477195.07,6589347501.57,6823297785.54,1055369151.15,,1077873495.44,,29756239827.35,88.6255005892,63189097310.96,188.2013793898,3098361759.67,9.2281102569,-2710272533.36,-8.0722316192,36453441.76,0.1085723379,1580582032.48,4.7075798106,6582180757.5,19.6042600808,0.95,1.73,12.1,-12.4211992206,0.045482535,13.669103885727,9.89280951253,28.0890660032,5.6711,6.1266,2015Q2
651,格力电器,2015-03-31 00:00:00,162609482889.96,14989245156.68,79441307456.42,30.3298333139,3889472839.13,39.2163864743,6089741367.5,-54.7390605773,114682571799.85,25668963149.48,3.2569582847,8667356458.34,-24.8937449151,47926911090.11,27.2718672962,18.9499587545,15.7860157725,109.7964112012,70.5263738385,2775358656.61,25093631873.37,21870671146.58,2.7376418658,0.3338143007,16609705448.63,16609705448.63,3.5992411462,3820858358.26,1189523439.35,-219586313.18,3313533613.11,3354475535.83,564570482.49,,391070131.78,,23158828378.12,96.9856449983,40691935553.34,170.411626678,1626674424.07,6.812264664,-1483857207.26,-6.2141679182,19901506.85,0.0833444787,1038188601.46,4.3477756948,2146498761.14,8.9892097924,0.46,,5.55,0.3338143007,23.0941704808,15.603749823142,7.699423012028,32.2160743904,-37.2441,-35.8687,2015Q1
651,格力电器,2013-12-31 00:00:00,133719278987.4,14034138414.45,38541684470.83,33.1598560429,1849275342.79,25.3853978241,13122730425.78,-23.8601797585,98345524864.62,27434494665.72,21.0433735193,11986433741.28,-27.9233184012,35373754122.78,28.2577769292,24.2966967153,22.8147034287,107.5032944467,73.5462572109,10870068311.47,120043070005.5,109488565290.3,18.6087086845,19.9110373433,80385939822.61,80385939822.61,9.8122410286,22508931701.7,5086262055.73,-133358976.73,12262405567.93,12891319414.32,1956168768.13,,-491963953.22,,12969837129.83,164.4103983379,70211403596.83,890.0254272794,4963951119.32,62.924859633,-2185987355.41,-27.7103751009,76758128.27,0.9730141033,2461467222.38,31.2024586335,-2423977154.71,-30.7272208262,3.61,2.96,35.77,19.9110373433,47.3057498013,11.466565725658,4.31197385417,33.0357514025,-11.3025,-7.6157,2013Q4
651,格力电器,2014-09-30 00:00:00,159503877344.36,14462518057.5,58291049863.26,31.835221378,2515572128.58,20.61806479,10832493535.56,15.3606098439,118731286214.67,29358763557.82,17.503100465,16254342631.1,-21.9343046121,40772591129.69,26.7047503764,23.1827087523,22.0179700097,108.9057608713,74.4378683399,9827546713.86,100019300602.84,87698357822.66,8.2574030874,12.6858681957,63440614656.3,63440614656.3,2.6316044253,20153196717.09,3739011202.3,-893089582.06,11713826333.26,11930710027.22,2025433466.61,,1113884434.6,,21868143192.08,114.6354946329,69371449820.2,363.6536670575,4261624947.84,22.3399618131,-1162972852.47,-6.0964466446,28250801.78,0.1480941755,1408875555.53,7.3854988403,-1795546901.79,-9.4124775668,1.63,,25.91,12.6858681957,29.6733171104,13.244822401867,7.270319645466,35.534423183,21.1353,18.6489,2014Q3
651,格力电器,2014-06-30 00:00:00,130205562902.09,14441224449.82,57797761427.19,31.2864084544,5103931419.32,39.8001668366,12486810666.36,-13.8277349677,93506114961.98,26838549149.18,11.0472117822,2143052267.44,-70.2395606899,36699447940.11,28.6709419002,17.9309547861,14.190096649,108.3006464537,71.8142242757,5718152909.97,58930180255.83,51165674680.33,3.5473783462,10.1718069287,38652180746.29,38652180746.29,0.9359693413,9893560081.62,2340121403.32,-671624638.22,6807483101.33,6982152868.94,1209240236.72,,726821918.15,,19305412058.75,109.8652540421,52042997945.22,296.1717249529,2957571160.45,16.8312546711,-675094768.59,-3.8418997755,16906380.61,0.0962125955,754662948.18,4.2947146772,-1237640464.07,-7.0432935378,1.9,2.12,15.27,10.1718069287,42.4075541441,11.898141636571,6.418309744989,33.2037406566,35.6251,53.6145,2014Q2
651,格力电器,2014-03-31 00:00:00,136704110360.89,14032975105.53,60954046695.58,30.0355121904,2793832635.39,22.1615918353,13454739219.24,-9.6971671857,99046997199.68,24859305925.62,14.2972980733,11540125983.57,-36.5989036886,37657113161.21,30.3069885539,20.8448421353,17.5982442351,108.0725592503,72.453561885,2254662950.95,25010144434.62,21287885091.96,1.1284945554,12.188048413,16032651653.49,16032651653.49,3.0922080198,4234040988.22,1068951921.28,-400586448.21,2832153854.17,2884579063.36,609395821.85,,246468058.62,,21119688977.99,100.1325185108,35868693662.36,170.0603941586,1467557936.59,6.9579752052,-237996549.69,-1.1283875412,16646444.43,0.0789240034,440168275.09,2.0869226814,62490047.25,0.2962773656,0.75,,6.33,12.188048413,68.8638926675,12.218545283428,7.021487299316,35.0031648204,-20.0537,-31.5104,2014Q1
651,格力电器,2012-12-31 00:00:00,107566899919.95,12700394289.32,28943921701.45,80.4392805014,1474872971.56,20.2217521177,17235042562.7,-1.5315267836,79986697791.3,22665011613.66,44.9506589582,16630113200.83,-15.808378214,27580202128.65,50.0787407795,26.2350516037,19.6788634611,107.937659662,74.359954457,7379666345.09,100110108848.26,92310191516.72,16.8358090376,19.8675793204,73203077425.32,73203077425.32,7.4428367242,14626228488.1,4055809619.26,-461347589.66,8026307883.07,8762709272.27,1316781289.57,,563088528.25,,18408746271.56,122.4664979271,70077120666.33,466.1968515519,4486362315.68,29.8460890888,-4212523966.37,-28.0243450578,47292902.09,0.3146219743,3602409280.98,23.9654804425,815216460.3,5.4233299472,2.47,2.34,31.38,19.8675793204,40.9156550587,8.891067418781,6.120202730106,26.2929107455,-20.497,-16.8039,2012Q4
651,格力电器,2013-09-30 00:00:00,129485606348.48,13663498760.38,44215080957.86,35.1421160065,2085568304.35,14.4178138379,9390114658.91,-22.00559696,97306393644.48,24985522459.95,16.2295438854,20821364045.16,-8.2871521768,32179212704.0,26.0688190003,19.441882273,17.4010322418,104.9978339102,75.1484249011,7578696167.3,88759400095.42,81009118287.52,13.2939832746,15.0261222949,61813916884.13,61813916884.13,7.3421122727,14825389224.8,3452576032.82,-134901911.15,8852391976.81,9250422362.77,1613300326.5,,635587493.35,,19620489787.97,127.4906917605,62804540910.67,408.0935008724,3695137434.09,24.0103908064,-1819416783.19,-11.8222688015,476759841.21,3.0979064547,1893152916.63,12.3013939793,-2103339142.37,-13.6671492489,2.52,,25.97,15.0261222949,42.1313222911,10.406085543413,6.523061016484,29.605553675,13.0585,32.9535,2013Q3
651,格力电器,2013-06-30 00:00:00,110408300465.5,13482210639.2,44024177451.13,28.5134202934,3650876486.64,30.2022696582,14490521586.83,3.3121585577,81886361169.69,24168593446.38,28.9798596108,7201010190.43,-17.7302772439,28521939295.81,24.0109742591,28.0712428905,29.548632224,103.5630255093,74.1668523331,4015343809.77,53489347137.58,49412825543.55,9.7807248643,10.736397405,38293762866.25,38293762866.25,3.5887539506,8446583764.77,2041675882.89,-58564927.59,4711539302.49,4982301659.2,937158674.62,,397845156.75,,15751945357.16,120.7854988338,46495191802.51,356.5238964397,2581168290.84,19.7923299322,-1800455421.97,-13.8058443792,152769766.88,1.1714345169,1551762969.85,11.8988772584,-679922791.02,-5.2136299117,1.33,1.08,14.25,10.736397405,39.8519111768,9.199196982934,5.236918232086,27.6051256185,39.9373,100.7308,2013Q2
651,格力电器,2011-12-31 00:00:00,85211594207.3,7709137076.07,16040809751.08,5.7673406625,1226793775.32,2.3244883957,17503107339.56,51.4218702342,66834439664.69,15636363281.52,13.3487516636,19752693733.7,64.5206293927,18377154542.61,31.1557038783,29.8870542527,29.5425101843,111.7810244441,78.4335046028,5236938608.43,83517252467.96,79008475464.06,35.7725005666,37.3475413439,68132115324.93,68132115324.93,43.7107859507,8050408236.13,2783266091.12,-452707594.56,4542306424.2,6328560425.48,1031219882.41,,343880890.52,,3356159992.13,902.952528092,52754640187.86,14193.2851347716,3845593704.56,1034.6314137853,-2767272507.87,-744.5162664355,220221644.48,59.2491690176,4777743528.52,1285.4201253125,-794600707.98,-213.7820365467,1.86,1.81,34.0,37.3475413439,22.4808130329,6.24824731432,1.191019337484,18.0665906474,-18.4296,-6.4304,2011Q4
651,格力电器,2013-03-31 00:00:00,113123661668.4,12989744945.9,46874923371.95,27.5464553364,2286997568.89,19.1914207812,14899576015.41,1.9275688265,84224894549.99,21749688176.95,51.7571357368,18201776712.01,9.6624243772,28898767118.41,26.6867989694,33.4462109907,35.9347642194,106.8299073189,74.4538262887,1335195414.09,22293055979.14,21050333227.6,12.3257432646,10.9763893601,15551758917.04,15551758917.04,0.39991631,4482447030.82,892155762.4,-98039995.18,1482966861.4,1596509451.98,252478693.86,,118516769.55,,16013953716.23,122.0758824098,31258525162.93,238.2866910766,1338014329.74,10.1998096706,-1544331399.65,-11.7725841904,16619628.38,0.1266929976,1209084667.73,9.216966674,-1329425444.58,-10.1343357875,0.45,,4.88,10.9763893601,13.765052248,9.326540647017,5.324025971572,29.6273855443,-2.8437,-34.7886,2013Q1
651,格力电器,2012-09-30 00:00:00,108408879602.61,11835779430.7,32717469775.09,64.3274234966,1822765384.51,-10.3331872142,12039472440.22,-7.0880274789,82883763273.94,21496705247.84,37.9394487093,22702777788.89,-1.0392206256,25525116328.67,51.4765708782,24.7252989145,18.2917346937,107.253982928,76.4547734261,5332178752.11,77164559079.8,71503460242.14,16.9152680249,20.4292243337,57585895763.91,57585895763.91,9.2234768145,11099387914.32,2577156223.8,-305847507.62,5675910233.77,6371177192.3,986843609.36,,450454670.56,,18378149264.69,120.9923940797,57141770671.92,376.1923758465,3404980978.37,22.4166641828,-3232812428.59,-21.2831939556,38135462.32,0.2510645016,2832610132.27,18.6484654391,-54006614.85,-0.3555521034,1.79,,23.51,20.4292243337,41.3415055201,8.21,6.11,24.8141076424,2.2897,44.9805,2012Q3
651,格力电器,2012-06-30 00:00:00,86208502372.32,8838043358.73,34256482591.95,48.1748593156,2804003721.46,-0.7566130981,14025959566.74,14.2476599187,63208973930.42,18738269307.56,20.7482672395,8752928719.33,33.7275551096,22999528441.9,49.5087574382,30.1013305632,24.2334655073,110.8787453057,73.3210439702,2871139747.74,48303311640.12,45010474839.4,16.3309683828,20.0404237308,36967104445.05,36967104445.05,9.2158180639,6058138901.41,1661649490.97,-73332097.55,3263526873.81,3412504975.16,510408304.26,,324261154.28,,15661247111.85,102.4261351555,43414082886.68,283.9324793005,2340356718.68,15.3061689065,-2328609462.78,-15.2293406685,38135462.32,0.2494097686,1951536603.5,12.7632461504,1975076286.77,12.9171980524,0.96,0.93,13.21,20.0404237308,30.0615997811,7.379991921437,5.206764540988,22.8621616365,40.4573,44.6349,2012Q2
651,格力电器,2012-03-31 00:00:00,84770980628.53,7977870226.62,36751255257.02,54.0615924489,1918760221.08,-8.5670118326,14617807710.86,28.254865991,61959790075.52,14331904770.97,17.0600558597,16598006851.83,109.8345079007,22811190553.01,52.4281285888,38.8495559018,34.4403866383,114.3910182369,73.0908025555,1173642861.06,20088107125.92,18740435287.41,12.4853067978,16.2904602337,15489812629.95,15489812629.95,7.7098993525,2428420603.22,774099188.66,-79848054.55,1354764974.54,1449320751.46,257813832.1,,100430919.37,,18627580179.85,96.6269081018,32134951209.81,166.6937383936,1275573549.97,6.6167868827,-1295447994.34,-6.7198816535,34540110.72,0.1791700303,960425045.95,4.9820160084,1945282636.4,10.0907710355,0.39,,5.48,16.2904602337,25.5603870786,7.321791932578,6.192956619111,22.4915717402,3.3199,-19.8544,2012Q1
651,格力电器,2010-12-31 00:00:00,65604378124.94,5527979897.22,15166127512.15,-33.7863718594,1198924905.03,31.0979621252,11559167320.08,98.4868345979,51592669903.95,13794914414.17,18.4099381223,12006210896.84,35.3278057072,14011708220.99,31.5321710937,27.3123597535,26.2126777719,109.7791167758,78.6421141066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,格力电器,2011-09-30 00:00:00,86918115687.92,6291617981.94,19909926827.14,0.9751269877,2032820536.25,81.6462281524,12957934390.52,83.5663516581,70067248137.46,15584160621.91,19.7371424968,22941187339.48,81.794590359,16850867550.46,33.0570158369,37.7085067137,38.8760932794,115.8110137855,80.612939642,3772549848.32,64074612708.61,61158359767.77,43.3535513894,44.648542235,52723001907.08,52723001907.08,50.0113022791,6371773537.68,1791317777.88,-242872484.3,2954120353.64,4658736839.16,852264911.09,,265680075.91,,6373105804.77,272.0131478343,41470718706.52,1770.0287871996,2811777965.07,120.0106508066,-1713750671.48,-73.1452966627,180424858.42,7.7007875265,3549363507.89,151.4918424651,-2227844548.54,-95.0875486926,1.34,,26.53,44.648542235,30.5346178388,5.715996926703,2.261659834786,17.3511875212,3.7896,22.9594,2011Q3
651,格力电器,2011-06-30 00:00:00,66262583172.02,6045894639.53,23118957392.75,-1.2289491006,2825380923.6,46.1994270139,12276802497.94,93.6338494394,50879184342.42,15518458141.01,36.6707610634,6545344160.49,42.3215757582,15383398829.6,36.4021606918,34.1916514174,33.5373377912,122.0115598515,76.7841848398,2207523014.15,40239204543.66,38691739151.77,58.1913700476,60.028219187,33847756763.07,33847756763.07,61.9707615985,3606784619.52,1059361569.77,-192205523.0,1544765743.08,2697177119.98,470949048.66,,161605906.02,,5648133846.94,133.2840985368,28657443359.19,676.2554868576,1808097324.26,42.6673001139,-399465855.9,-9.4265553797,75256987.17,1.7759068686,2163133485.53,51.0454079961,-948374559.19,-22.3796481497,0.78,0.78,16.29,60.028219187,40.3730090612,5.2,2.0,15.5107976084,32.9456,36.1685,2011Q2
